agent_code,month,quarter,year,cluster,agent_age,new_policy_count,agent_seniority,time_to_first_sale_months,ANBP_value_boxcox_added,net_income_boxcox_added,number_of_policy_holders_boxcox_added,number_of_cash_payment_policies_boxcox_added,pca_proposal_1,pca_proposal_2,pca_quotations_1,pca_quotations_2,pca_customers_1,pca_customers_2
660,3,1,1,2,20,31,56,36,474.925156584255,295.2056290283693,8.831988161101583,26.52677658982798,0.7920173531591466,0.6928645605294818,0.7168021161294732,0.3955821047805852,0.4715760780479483,0.6281235888815901
224,3,1,1,0,21,27,35,28,164.66241997675075,80.86211295616096,6.747544753456044,24.591234221320324,0.6062605362735484,0.7119289002249476,0.45884525848883984,0.45089679432718094,0.6205676171659709,0.5772810917156721
714,3,1,1,0,27,18,21,7,170.46446600756093,89.63581361946113,14.435832354453616,13.259997165407924,0.41266320942694235,0.3127904080004279,0.45981377522250805,0.8842692907380421,0.6380335597473272,0.0842738215704521
287,3,1,1,2,52,35,29,22,509.77117704868795,352.1558791775102,0.0,15.386436219118856,0.8084266616049511,0.6213276289871673,0.32757969326008596,0.36917201738916117,0.40014487552414824,0.8920460471227274
705,3,1,1,0,37,10,22,4,177.4728217548338,89.14551443595377,8.307706394252648,12.682678059380022,0.16164013881802453,0.7538211860203802,0.20597828045116795,0.36548864618713656,0.2549198368370488,0.6824483205997851
474,3,1,1,3,42,0,49,33,0.0,67.51747145744915,9.167085204327785,17.95825544963922,0.6698777141337622,0.18202504622674992,0.4449661272603817,0.7091962760715276,0.5430072805717485,0.3642011306404531
138,3,1,1,1,36,23,12,2,397.7493692926171,225.23249188543946,13.060895866312443,26.37029361674966,0.3786791357908266,0.4589013751180273,0.41885020023614894,0.27790767552664986,0.4305896732511436,0.7597576730656836
253,3,1,1,3,23,0,28,1,0.0,143.78001385134758,7.36487319355889,15.635004545947014,0.22137844015413638,0.9287542951336722,0.2522968335067147,0.5502023138824558,0.31580943229103964,0.4178715724856977
245,3,1,1,1,20,11,22,3,374.8940974551657,210.39697504501993,10.412561874574001,9.93722211706792,0.2471830512805671,0.3870252162098965,0.30212781650748766,0.5816911790300152,0.2956205625677867,0.47007917089796925
177,3,1,1,2,21,29,19,3,540.8630229771978,389.3928485950443,13.991437412907983,31.89883085401417,0.7808359017476235,0.15885787276096697,0.8441571690116386,0.6032125034240763,0.6041825550918061,0.1803594480440881
871,3,1,1,0,28,36,6,1,250.13260075028236,143.11975040413736,10.412561874574001,26.054833076794107,0.922199381826425,0.7030607671621254,0.46490336502412083,0.4444085559937766,0.2785522207069927,0.47775445137592604
732,3,1,1,2,30,21,17,2,503.13477593295823,334.20251452309066,0.0,19.338872756434967,0.45347776506256354,0.4630042088883442,0.41707488086832956,0.9175509488884994,0.5939266270880637,0.2604402236888603
164,3,1,1,1,26,25,10,5,432.8337097398183,218.4408596795971,5.601137786683279,12.682678059380022,0.7046494347699561,0.08669048717684957,0.7248624317083872,0.5945872274318377,0.4719363715503456,0.33148061760932224
183,3,1,1,1,33,33,2,2,421.1633388535416,283.7847444620208,11.537934335225314,32.09689403585435,0.8473269706917387,0.692573333853495,0.5147343480248938,0.475897421141336,0.376947399592932,0.42271890828432795
304,3,1,1,2,51,28,37,24,546.3049375901779,336.78643200715925,0.0,0.0,0.6706653611338403,0.23280145429444887,0.7450917347242365,0.5136845098635275,0.7897107187890811,0.6629200145324776
220,3,1,1,0,39,30,3,1,136.73248233154695,94.57061910874378,11.537934335225314,9.387589854392202,0.822699342540498,0.3997209455764933,0.5455963201942472,0.9064086057198821,0.8239220169469994,0.27019141678657366
857,3,1,1,1,33,18,1,1,402.2635375780272,263.15843632051195,15.698441675161087,6.87183848741967,0.3489722497037792,0.8363096624603122,0.6730168384540579,0.751925269583933,0.6984509400444252,0.6824070999136184
227,3,1,1,2,44,35,48,33,604.0027140348003,349.4206162723731,0.0,19.338872756434967,0.7780836247722771,0.8918865238263465,0.46982147229883625,0.5232273776961034,0.22795586047490957,0.47356140545024605
66,3,1,1,0,52,16,53,52,222.46226617709468,118.43892651066132,14.867842441746095,0.0,0.48490854424824203,0.2518657939899148,0.5381061491462903,0.8143189015795769,0.6718472571846833,0.1768772134918113
514,3,1,1,2,44,33,19,18,524.3171856192026,297.3963833310367,5.087706203876451,0.0,0.7852257283553923,0.36531100053710597,0.708410946905339,0.5404779296805805,0.40086546252894273,0.29876010457819135
229,3,1,1,1,21,17,33,8,363.36807062171687,207.3202088625328,11.537934335225314,0.0,0.48081881299339946,0.054056738086826595,0.39429932165972814,0.2534413081272033,0.3051932107848998,0.7945953194027379
210,3,1,1,1,20,15,18,13,387.6960142769729,251.85623138183377,13.060895866312443,20.832871537234162,0.22792035303139907,0.3848906280983302,0.30864976062312505,0.5395462838170848,0.4783884919049999,0.7005290840484055
98,3,1,1,0,28,16,37,32,215.6491357523721,136.39610283980747,9.491866900614143,23.046459277044416,0.30770899961675713,0.6127347333908876,0.5256978708236182,0.6434103757369447,0.5324283662837739,0.552235859162498
22,3,1,1,3,36,0,21,1,0.0,215.06332614493112,7.753578371758309,9.006632266226475,0.7021972531475358,0.8283632101152798,0.276144873418391,0.458646869156859,0.2006315906103731,0.561317461572975
424,3,1,1,2,38,38,9,5,557.1210272299901,307.4635062844106,4.815670280845765,29.642435858275825,0.9589242062072036,0.6554655121469535,0.5956378639163763,0.19056986141778615,0.30551619706913186,0.6866413665254651
354,3,1,1,0,25,11,54,41,136.64597792203304,65.1449398369171,4.815670280845765,7.7793514822650875,0.1799636938126627,0.7612523504996543,0.28222936713685864,0.3186929490470777,0.30551619706913186,0.6866413665254651
546,3,1,1,1,54,20,52,44,395.43199019963726,234.24126928418747,4.234030535640389,11.134221585081049,0.4928267686007519,0.6076110419361802,0.37132618254239125,0.5406148026465019,0.25836335098373975,0.5299620497881976
718,3,1,1,2,44,27,10,10,510.50193543705115,335.4068532179481,0.0,19.64553587112146,0.7866135660613229,0.4333755523509065,0.24179714828834675,0.34703270240732104,0.38680572687611203,0.827970122306819
582,3,1,1,1,41,12,48,39,335.120075010783,189.41937180854973,17.246451756624033,18.392554501652896,0.11917650731929763,0.4956699694587524,0.5828863307385604,0.7578825514107133,0.8542922002376643,0.5152810795195204
406,3,1,1,2,35,14,40,17,424.2526685661563,292.0050021304677,9.167085204327785,13.540972914986648,0.2131989776444514,0.5331361833274959,0.5586399186241733,0.5229809182363959,0.4849152266959845,0.6921995136974984
409,3,1,1,1,44,21,16,5,416.19954896840756,281.7298090919708,7.753578371758309,14.488364158036452,0.41266320942694235,0.3127904080004279,0.34099527670953633,0.44566708958196594,0.2176999324711671,0.5536421810950182
292,3,1,1,0,38,29,29,22,187.6856798974095,115.05622177510946,0.0,31.89883085401417,0.6896279640300821,0.22629197053296451,0.4736931962523147,0.9251077060513209,0.49585443448635635,0.20752181390318558
57,3,1,1,1,58,16,47,46,432.68245123924834,218.2413849184393,0.0,21.592737030411264,0.1385878046669402,0.5625216138787764,0.625359836825164,0.7063881060320635,0.7763715701410447,0.5988440897165693
641,3,1,1,3,51,0,29,29,0.0,215.68411548940546,9.330707333718514,21.404976577512144,0.32982219051331163,0.8093308819001992,0.3431301798869568,0.6602668441807189,0.32947156722330784,0.3739935444243332
383,3,1,1,1,39,10,2,2,386.66199072193757,270.6060311973181,9.167085204327785,16.597548481595215,0.1693086512440427,0.23814920693892777,0.24711333796442447,0.4531707049519365,0.48150901976745875,0.6559967661140909
628,3,1,1,2,38,33,60,48,458.10868279138515,264.57040888841124,5.844601982695124,27.449018174779074,0.9391739563108839,0.6111985878407389,0.43874864960677806,0.5409059055095873,0.4579512503338453,0.48331259854795944
455,3,1,1,2,40,23,24,14,521.0740662723377,358.63163254523806,10.703812220090633,17.95825544963922,0.6366812874977247,0.3789124214120483,0.499980605803445,0.8377167501496063,0.7326622382023436,0.2896785021677143
441,3,1,1,2,46,25,54,54,464.5995241760388,287.8559400804057,8.831988161101583,25.65568761136496,0.5312006688446363,0.6679532025947199,0.5882415986090969,0.6353725009522656,0.5023438620591758,0.3878812619472737
136,3,1,1,2,39,30,57,39,538.7285976182599,337.0941078544284,0.0,14.08886116352168,0.6963807316380854,0.5850743225122005,0.5996813601981009,0.3729085303840366,0.562798549574439,0.7973255218954447
319,3,1,1,1,28,13,29,13,422.25589608672567,271.30699253888963,5.844601982695124,16.361428075210476,0.18905890114036272,0.28241613124514237,0.4061374554514432,0.31743441545888834,0.42033374524740114,0.8398384487104558
485,3,1,1,0,40,26,12,10,296.2248516368414,170.32910135855178,13.991437412907983,28.19702721772863,0.6764818826432908,0.4760903418975283,0.6667993608004541,0.5836348990219927,0.5563464292197846,0.42827705545636136
158,3,1,1,1,47,21,59,58,340.54279810909395,194.23024485281925,0.0,7.560206476916666,0.354539059286738,0.20818132303567377,0.34460132259409126,0.5301967336513654,0.47842579912316513,0.5118400656534103
662,3,1,1,2,60,32,2,1,558.6781156471967,374.25417211186266,12.320874862812193,14.619494071415362,0.7923174485120729,0.7015086324025326,0.9257635235678658,0.43390675582556965,0.5936036408038317,0.36839417656613305
700,3,1,1,0,40,7,44,30,76.18818510343122,47.87366752126395,11.537934335225314,5.865252973445678,0.0589506543360338,0.27860452415081216,0.5395772918534248,0.6842487910502234,0.5259016314927893,0.560565429513405
822,3,1,1,1,21,21,59,59,395.80188894011826,209.99911170215302,0.0,26.759978969599377,0.5263232905897157,0.4193677386239327,0.2977801435650781,0.9089256728962609,0.4855985064826139,0.2876025895479577
463,3,1,1,2,46,28,9,3,534.7632067149906,370.2459159413426,6.080340756874181,9.006632266226475,0.806890224800546,0.48854602086490917,0.5849273281753036,0.4355899623346815,0.4849152266959845,0.6921995136974984
576,3,1,1,0,23,11,3,3,187.19855472972765,94.17596791775173,6.9583182330887245,5.02066166541606,0.13479816876502393,0.373356629848739,0.3094852934216571,0.6646744895562243,0.30587649057152916,0.38999839525319707
312,3,1,1,1,40,16,53,27,315.65137206022575,202.7506221862661,0.0,9.75674027895459,0.23670000624693655,0.7977968836506082,0.37837919299452705,0.8340333789475817,0.5228557180666608,0.2277197106577294
116,3,1,1,2,37,19,6,2,466.81746236712473,239.8187506166334,10.988159201726715,0.0,0.5244479012366331,0.3091708506154839,0.5008552167964357,0.7341969028856827,0.3875263138809066,0.234684179762283
751,3,1,1,2,53,21,41,39,439.4533114549871,284.40617062046954,0.0,19.338872756434967,0.4893372280517619,0.4270901297791936,0.6517799405100818,0.6281035437444452,0.7186398097676782,0.6301995015013467
787,3,1,1,1,24,24,60,58,365.17023788308876,236.9013404069872,6.747544753456044,20.832871537234162,0.7254874270192804,0.1903778914238139,0.5577389204479959,0.7599664472766965,0.6479291942486726,0.30083601719794795
609,3,1,1,1,44,18,26,26,392.53639037438217,274.6578006411355,11.537934335225314,15.635004545947014,0.4692868828025156,0.37417913359992827,0.5479420738943725,0.6728186479266052,0.5088332896319953,0.5682407099913619
56,3,1,1,3,44,0,38,37,0.0,299.939974722001,14.435832354453616,0.0,0.8060637206047166,0.46899840478407034,0.6016835692417339,0.5784018913686934,0.6072284685179347,0.5132051668997638
517,3,1,1,0,23,8,15,1,118.66413781889474,65.43957457467864,11.127889673618013,15.635004545947014,0.09623681222691377,0.279526204868602,0.34543714519397195,0.9544628364481305,0.5262619249951865,0.2639224582411371
491,3,1,1,0,45,37,3,1,239.9923527301346,122.92672777155727,0.0,26.44863765444157,0.8808234926807024,0.5043300305412473,0.4074104386471449,0.5403716460948788,0.34962312972839554,0.5104749644070569
100,3,1,1,1,24,7,42,17,343.0441839317731,221.77321120766067,9.167085204327785,0.0,0.07948855123243187,0.37364785652472576,0.0880892204774058,0.5889069944449846,0.20403779753889884,0.5975202091563827
816,3,1,1,0,33,20,27,4,239.70817835784192,165.85171256573798,6.531264972643802,22.69068382673223,0.4684992358024375,0.32340272553222926,0.23310122280083034,0.4032258960245616,0.22078315311546082,0.6977988815556987
198,3,1,1,0,45,19,4,1,171.89239699897533,108.63614937524574,8.307706394252648,0.0,0.23752651044276585,0.817344499731447,0.13056272656400936,0.537412549066335,0.29253734192349296,0.32592247043728884
504,3,1,1,1,37,17,56,56,359.07480455619225,206.05382070203888,7.36487319355889,23.829858325642217,0.17778820910665394,0.6424113906181549,0.787393468482594,0.6817317238738447,0.7083838817639356,0.710280277146119
381,3,1,1,2,35,22,42,22,512.9943537018012,352.0866880398007,15.288430642552056,23.915508318276775,0.4923003597578488,0.5967074977283922,0.3593162764224301,0.6961633547037837,0.6714869636822859,0.4735201847640793
640,3,1,1,1,26,14,47,24,414.30724292011456,224.18726147190947,0.0,21.404976577512144,0.3386910843510348,0.32823519031094983,0.39948310700336703,0.6496108141153479,0.3670144578734216,0.39484573105182735
93,3,1,1,1,32,20,60,36,317.0276051329206,207.1664390620064,8.831988161101583,7.336148292421854,0.544685702780105,0.39557011111634677,0.5001520883303425,0.319037193703014,0.4305896732511436,0.7597576730656836
712,3,1,1,1,36,13,5,3,336.3859771680679,206.28921359369855,15.288430642552056,10.969690330679946,0.2536357235356441,0.7371634963160817,0.3181809291078249,0.30934339888135837,0.6099887028779963,0.7653158202377169
789,3,1,1,0,53,24,35,29,242.97006300737172,162.32877066494606,5.601137786683279,18.392554501652896,0.5084872872422294,0.4540689103393067,0.4074104386471449,0.5403716460948788,0.4070319038175302,0.5870735054995523
653,3,1,1,0,21,14,29,16,190.11869485707135,127.49520766966079,8.126558498997658,20.04808852338367,0.1799636938126627,0.7612523504996543,0.33590568690792344,0.8855278243262314,0.43812267411298966,0.23887722568796305
85,3,1,1,1,37,19,41,41,438.42616785924986,265.45386172166593,0.0,13.679657682861732,0.3271202969643998,0.6795863778109116,0.4074104386471449,0.5403716460948788,0.30247028364300343,0.35379564766978944
226,3,1,1,1,27,16,45,21,407.7049310080546,221.20509490154984,10.988159201726715,14.619494071415362,0.3048944670091448,0.5078344217501467,0.26905307457314515,0.6930142429164676,0.3396901880088851,0.48260178717455626
487,3,1,1,2,57,23,24,21,442.6610974354386,272.53211866643557,15.288430642552056,17.95825544963922,0.5857614965729013,0.585656775864174,0.5759660144202121,0.4735703687237296,0.6441626938177495,0.5612762408868083
107,3,1,1,0,50,20,56,51,308.270306686557,155.05094022353686,0.0,26.054833076794107,0.5625217061275913,0.36086893940097264,0.5494129268001583,0.24361064033962632,0.6810596118993992,0.7980363332688478
58,3,1,1,3,20,0,60,47,0.0,286.4038926864157,12.571974268506512,0.0,0.43293986816616536,0.3679608765144306,0.4596810810887206,0.8751628971239459,0.4924482275578307,0.17131906631977784
510,3,1,1,2,46,34,27,17,587.3883539254592,331.4749731974636,8.126558498997658,15.134429786253323,0.8008862469968698,0.2117688689402324,0.717676727122464,0.29206225751666165,0.4244232319625562,0.4714442721443227
430,3,1,1,1,30,30,25,19,333.5457257079968,223.4208504750432,9.167085204327785,23.571268077871355,0.6933787427362472,0.44668574654986204,0.3304565132967096,0.4711455311098943,0.4985773616282528,0.648321485636134
821,3,1,1,1,53,19,53,28,385.1429858494911,211.7597146948309,5.844601982695124,18.284811346523643,0.4740156619589617,0.5580475412622579,0.4001859456681116,0.7656326262403912,0.5023438620591758,0.3878812619472737
763,3,1,1,0,51,20,42,15,271.6534224790353,155.75065589003137,10.703812220090633,0.0,0.5610950112259095,0.3240331795740323,0.38791036147922686,0.6038304940118553,0.42410024567832416,0.5793982250215954
459,3,1,1,1,22,30,59,48,370.60796968948154,193.55763715767895,6.080340756874181,30.480225751134867,0.7857132800025441,0.4074433367317542,0.540584596980203,0.589835337400396,0.5361575594965318,0.4804846538686329
825,3,1,1,2,38,31,10,10,449.31410919460393,306.67698152897793,4.815670280845765,33.071210583076756,0.8005861516439435,0.20312479706718162,0.6701136312342475,0.7834174376395768,0.3841201069523808,0.19848143217887537
299,3,1,1,0,53,20,29,29,283.99218328783036,187.9332388769061,5.601137786683279,16.597548481595215,0.32464471690546476,0.5521013460563613,0.3141377226274489,0.4261426269727333,0.45483072247138645,0.5278449164822743
604,3,1,1,3,30,0,39,38,0.0,159.36458089854125,14.760946148982171,16.71454251252499,0.6241353968167858,0.6459989365227135,0.7850867929769274,0.6866736286640587,0.8645481282414069,0.4352003038747482
39,3,1,1,2,58,26,55,47,511.2729873422563,275.71861837023556,0.0,21.779083417727602,0.5131772092029243,0.6691661099884963,0.33868860120386973,0.4506089943721798,0.29253734192349296,0.32592247043728884
704,3,1,1,1,57,25,25,7,304.974822995416,177.21496902126694,15.079508960026752,8.410296620427644,0.6999829112457759,0.7407510422206404,0.806893545650512,0.6182728759568682,0.8437132859496899,0.7033158080415653
710,3,1,1,0,45,7,26,19,238.78845636715485,138.76541349827482,6.309033268607171,7.560206476916666,0.0589506543360338,0.27860452415081216,0.45379445708033705,0.36297157901075794,0.5255786452085572,0.6685193823906779
291,3,1,1,2,43,36,45,33,618.0217775718822,440.334958615841,5.844601982695124,10.463673069954813,0.7904420591589902,0.5913117443940837,0.9266645217440431,0.19692122678526913,0.4545077361871544,0.635798869359547
